fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_probability,external_validation_source,external_conflict_reason,lineup_pending_reason,player_data_quality_reason,decision,stake_per_10k
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944665,soccer_player_shots_on_target,Kylian Mbappé: 3+ shots on target,Kylian Mbappé: 3+ shots on target,Yes,No,89990885463726323487056122491829721026349264768083153157204647930995135766244,98795070657153323345912330807844887498797242429150332883427264263470347632653,50,810.1385,0.02,0.4,0.05,0.01,True,0.4,0.02,0.38,22.5,292.4875,0.5,0.98,0.6,0.38,24.5,232.4,33.75,Yes,0.307619,0.212058,0.327092,0.4,0.02,0.38,0.012,-0.104381,-0.239942,0.12,0.049,292.49,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944666,soccer_player_shots_on_target,Kylian Mbappé: 4+ shots on target,Kylian Mbappé: 4+ shots on target,Yes,No,31680560126187104832173341123141176787314724311587752708648884756812598912443,76401982509049025318476883791948041028443347491781315392700271835924651475732,0,12.6594,0.01,0.74,0.05,0.01,True,0.74,0.01,0.73,14.2302,14.2302,0.1,0.99,0.26,0.73,9.9,9.9,4.9998000000000005,No,0.86539,0.852187,0.920567,0.99,0.26,0.73,0.000495,-0.125105,-0.178308,0.12,0.681,9.9,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944667,soccer_player_shots_on_target,Lucas Digne: 1+ shots on target,Lucas Digne: 1+ shots on target,Yes,No,9046332571046360788996902421648585623560389942235530988020514144754443156349,57625806419115976072084761784498683248480818193489071220271275146934387622584,0,12.6596,0.01,0.8,0.05,0.01,True,0.8,0.01,0.79,20.0,20.0,0.1,0.99,0.2,0.79,9.9,9.9,5.0,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944668,soccer_player_shots_on_target,Lucas Digne: 2+ shots on target,Lucas Digne: 2+ shots on target,Yes,No,50978133541777025886419954648016976293499758958980522026252176888124308173729,111615290894251320499984545010032513836415345289363448256801536836518768092427,0,6.1399,0.02,0.96,0.05,0.01,True,0.96,0.02,0.94,11.932799999999999,44.6812,0.5,0.98,0.04,0.94,24.5,232.4,0.4972,,,,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944669,soccer_player_shots_on_target,Manu Koné: 1+ shots on target,Manu Koné: 1+ shots on target,Yes,No,2575564987742966860901955684645681429389403163854791637198980907650652889183,109652846218758225707730508118558916914488653730358642896743872544500516985707,0,13.6596,0.02,0.92,0.05,0.01,True,0.92,0.02,0.9,4.6276,84.3379,6.0,0.98,0.08,0.9,294.0,303.9,0.40240000000000004,No,0.579685,0.568005,0.643949,0.98,0.08,0.9,0.00098,-0.401295,-0.452975,0.12,0.396,303.9,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944670,soccer_player_shots_on_target,Manu Koné: 2+ shots on target,Manu Koné: 2+ shots on target,Yes,No,24401385974281883063173496984646759079701386600290132891582130790892037625963,113474345318246430659253304132574434316505348201005943638799280812852268937924,0,12.6591,0.01,0.61,0.05,0.01,True,0.61,0.01,0.6,7.8202,7.8202,0.1,0.99,0.39,0.6,9.9,9.9,4.9998000000000005,No,0.89577,0.889219,0.926251,0.99,0.39,0.6,0.000495,-0.094725,-0.141276,0.12,0.719,9.9,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944671,soccer_player_shots_on_target,Marc Guéhi: 1+ shots on target,Marc Guéhi: 1+ shots on target,Yes,No,37751805478903574432755675700811308468598107702305748754818432873545436332175,93421490195241898044625424424538386073833059755338337076942116201352313427769,41.66,3960.5063,0.01,0.23,0.05,0.01,True,0.25,0.01,0.24,50.0,212.0,2.1,0.99,0.77,0.21999999999999997,207.9,207.9,11.55,No,0.938583,0.936463,0.950024,0.99,0.77,0.22,0.000495,-0.051912,-0.094032,0.12,0.767,207.9,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944672,soccer_player_shots_on_target,Michael Olise: 1+ shots on target,Michael Olise: 1+ shots on target,Yes,No,92242160119480878968337111671625268859373019584582229391986526837375940450239,75723249773653539872589433954146236441342755584566660678666960110510007142995,0,2899.5548,0.05,0.69,0.05,0.01,True,0.69,0.05,0.6399999999999999,69.0,1128.0,0.5,0.95,0.31,0.6399999999999999,9.5,9.5,31.0,Yes,0.576801,0.50512,0.588866,0.69,0.05,0.64,0.010695,-0.123894,-0.235575,0.12,0.333,1128.0,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944673,soccer_player_shots_on_target,Michael Olise: 2+ shots on target,Michael Olise: 2+ shots on target,Yes,No,35033648317220325038126374233185282835604699625719266718515175613472093728962,316922745665953213084045188689508213776082155546034469296542485312775828565,0,909.7694,0.01,0.32,0.05,0.01,True,0.32,0.01,0.31,16.0,166.5,0.1,0.99,0.68,0.30999999999999994,9.9,9.9,34.0,Yes,0.245804,0.182197,0.258513,0.32,0.01,0.31,0.01088,-0.085076,-0.188683,0.12,0.021,166.5,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944674,soccer_player_shots_on_target,Michael Olise: 3+ shots on target,Michael Olise: 3+ shots on target,Yes,No,66898434157795891844917962513332474785167475486742439895991674847011441160948,7964452861109568562943023233609835101907700016723603323255430315462161647350,0,204.4043,0.01,0.23,0.05,0.01,True,0.23,0.01,0.22,13.365300000000001,61.365300000000005,0.1,0.99,0.77,0.21999999999999997,9.9,9.9,44.7447,No,0.923687,0.916992,0.952176,0.99,0.77,0.22,0.000495,-0.066808,-0.113503,0.12,0.747,9.9,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944675,soccer_player_shots_on_target,Michael Olise: 4+ shots on target,Michael Olise: 4+ shots on target,Yes,No,115622226388867105130016175193490839899180198945712649299001875809079925796509,89532871693150705903171294630097606590332131259682791929560410673556358894049,0,6.1597,0.02,0.97,0.05,0.01,True,0.97,0.02,0.95,16.2184,278.5303,0.5,0.98,0.03,0.95,24.5,232.4,0.5015999999999999,No,0.981547,0.979195,0.990132,0.98,0.03,0.95,0.00098,0.000567,-0.041785,0.12,0.811,232.4,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944676,soccer_player_shots_on_target,Nico O’Reilly: 1+ shots on target,Nico O’Reilly: 1+ shots on target,Yes,No,71225553068835884739572711078498022359075696683032881186287178650238092401951,99987955093281520858257584693059485181279570587170466492337794910240568718585,0,864.1565,0.01,0.37,0.05,0.01,True,0.37,0.01,0.36,18.5,191.5,2.1,0.99,0.63,0.36,207.9,207.9,31.5,Yes,0.265648,0.220632,0.27367,0.37,0.01,0.36,0.011655,-0.116007,-0.201023,0.12,0.057,191.5,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944677,soccer_player_shots_on_target,Nico O’Reilly: 2+ shots on target,Nico O’Reilly: 2+ shots on target,Yes,No,101412876269345647838293589785139681793072656402692644743194739775264197259963,83732177747139954396250051013480763646838781827638185190757718343397497727982,0,14.6597,0.01,0.6,0.05,0.01,True,0.6,0.01,0.59,7.5,7.5,2.1,0.99,0.4,0.59,207.9,207.9,5.0,No,0.961096,0.958545,0.973181,0.99,0.4,0.59,0.000495,-0.029399,-0.07195,0.12,0.79,207.9,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944678,soccer_player_shots_on_target,Ousmane Dembélé: 1+ shots on target,Ousmane Dembélé: 1+ shots on target,Yes,No,114106488316859520579211197688993016959420210066252116290846192197172978180314,30936873531234418286734610678145704950451790157397779227804563191527876989868,0,615.613,0.43,0.45,0.05,0.01,True,0.45,0.43,0.020000000000000018,112.95,112.95,107.92999999999999,0.57,0.55,0.019999999999999907,143.07,143.07,138.05,No,0.563914,0.554258,0.620422,0.57,0.55,0.02,0.012255,-0.018341,-0.067997,0.12,0.382,143.07,,,,Projected appearance probability is only 72.0%; wait for the official XI.,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944679,soccer_player_shots_on_target,Ousmane Dembélé: 2+ shots on target,Ousmane Dembélé: 2+ shots on target,Yes,No,21761569329928504212595207720631416317308567578225584408643810927134007521744,101394815514839875889261358144767018375269583128646597522581473592257420786906,0,60.1585,0.02,0.45,0.05,0.01,True,0.45,0.02,0.43,36.0,36.0,0.5,0.98,0.55,0.42999999999999994,24.5,232.4,44.0,No,0.828119,0.818877,0.873717,0.98,0.55,0.43,0.00098,-0.152861,-0.202103,0.12,0.647,232.4,,,,Projected appearance probability is only 72.0%; wait for the official XI.,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944680,soccer_player_shots_on_target,Ousmane Dembélé: 3+ shots on target,Ousmane Dembélé: 3+ shots on target,Yes,No,2360823325900554426762426206934957747297116806757927597219406008686750896470,46205824211568964590377408617549780750655972781757833987425790847595408972038,0,8.6594,0.01,0.67,0.05,0.01,True,0.67,0.01,0.66,10.150500000000001,10.150500000000001,0.1,0.99,0.33,0.6599999999999999,9.9,9.9,4.9995,No,0.95105,0.946626,0.969622,0.99,0.33,0.66,0.000495,-0.039445,-0.083869,0.12,0.777,9.9,,,,Projected appearance probability is only 72.0%; wait for the official XI.,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944681,soccer_player_shots_on_target,Ousmane Dembélé: 4+ shots on target,Ousmane Dembélé: 4+ shots on target,Yes,No,77632595677506772212813517862989756704413115079232343221804088050723243028181,31772157618992437058907018994494826479439909786203318043064461808951199229682,0,3633.03296,0.02,0.05,0.05,0.001,True,0.05,0.02,0.030000000000000002,30.6995,45.0983,2.8724000000000003,0.98,0.95,0.030000000000000027,140.7476,3378.991,583.2905,No,0.989183,0.987771,0.994272,0.98,0.95,0.03,0.00098,0.008203,-0.033209,0.12,0.82,3378.99,,,,Projected appearance probability is only 72.0%; wait for the official XI.,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944682,soccer_player_shots_on_target,William Saliba: 1+ shots on target,William Saliba: 1+ shots on target,Yes,No,58077808309665850978332957005022847541285765165432883144212404128374086741712,78292856791836618216041120172880341426796913659603637410755432868907125337696,0,12.6576,0.01,0.58,0.05,0.01,True,0.58,0.01,0.57,6.902,6.902,0.1,0.99,0.42,0.5700000000000001,9.9,9.9,4.998,No,1.0,1.0,1.0,0.99,0.42,0.57,0.000495,0.009505,-0.030495,0.12,0.833,9.9,,,,Projected appearance probability is only 0.0%; wait for the official XI.,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945161,soccer_player_shots,Désiré Doué: 1+ shots,Désiré Doué: 1+ shots,Yes,No,4389912137113455993030135258871529694461484710410803069148417700128118333122,11371370739772678288779500611751613055160074516770260584989031385889769417421,337.74841499999997,7456.4792,0.64,0.67,0.05,0.01,True,0.67,0.64,0.030000000000000027,266.7069,385.59810000000004,25.6,0.36,0.33,0.02999999999999997,14.399999999999999,51.392999999999994,131.3631,Yes,0.748882,0.701328,0.755148,0.67,0.64,0.03,0.011055,0.067827,-0.019727,0.12,0.528,385.6,,,,Projected appearance probability is only 82.0%; wait for the official XI.,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945163,soccer_player_shots,Désiré Doué: 2+ shots,Désiré Doué: 2+ shots,Yes,No,69073961030280540437848811214409134385975983219709018409299354378815566599598,91518531259959192328698333711395147156887171260237900278503033882630723753143,1127.215054,19625.8138,0.41,0.44,0.05,0.01,True,0.42,0.41,0.010000000000000009,16.8,90.5748,69.987,0.59,0.57,0.020000000000000018,100.713,173.02499999999998,22.799999999999997,Yes,0.575001,0.475971,0.59078,0.42,0.41,0.01,0.01218,0.142821,0.003791,0.12,0.305,90.57,,,,Projected appearance probability is only 82.0%; wait for the official XI.,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945166,soccer_player_shots,Désiré Doué: 3+ shots,Désiré Doué: 3+ shots,Yes,No,41118409214762754044129015298594406558536092474097345140796559825480968051664,112371228775206691794173172214203122250975187681784156217394202767548979908867,315.59259099999997,10818.9557,0.27,0.28,0.05,0.01,True,0.28,0.27,0.010000000000000009,704.48,704.48,79.8093,0.73,0.72,0.010000000000000009,215.78069999999997,379.2732,1811.52,Yes,0.362435,0.258257,0.382307,0.28,0.27,0.01,0.01008,0.072355,-0.071823,0.12,0.093,704.48,,,,Projected appearance probability is only 82.0%; wait for the official XI.,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945168,soccer_player_shots,Désiré Doué: 4+ shots,Désiré Doué: 4+ shots,Yes,No,102220288236323994182033654704782517966432243688762561853438806518548742080973,72233105203389991574292294285331922649943840043622155661861071695116366870202,296.72,12627.85498,0.012,0.058,0.05,0.001,True,0.058,0.014,0.044000000000000004,0.44776,56.35506000000001,0.21,0.986,0.942,0.04400000000000004,14.79,583.0634,7.272239999999999,Yes,0.189196,0.115393,0.205886,0.058,0.014,0.044,0.002732,0.128464,0.014661,0.12,0.0,56.36,,,,Projected appearance probability is only 82.0%; wait for the official XI.,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945170,soccer_player_shots,Désiré Doué: 5+ shots,Désiré Doué: 5+ shots,Yes,No,42096034401407375694050957680891839287654412764188890890046595239174685690490,90782921651786725993157984977713988600299705760422578249525636616225525839037,5,8727.82264,0.01,0.072,0.05,0.001,True,0.074,0.01,0.064,22.2,216.921,0.1,0.99,0.926,0.06399999999999995,9.9,2022.885,277.8,Yes,0.083305,0.043708,0.093822,0.074,0.01,0.064,0.003426,0.005879,-0.073718,0.12,0.0,216.92,,,,Projected appearance probability is only 82.0%; wait for the official XI.,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945172,soccer_player_shots,Harry Kane: 1+ shots,Harry Kane: 1+ shots,Yes,No,20546603611387439503408681976855818230812014855828902344272846065798150890912,113563788751173065301117884264273396465709419511180673448012795194681100971505,750.7399929999998,3636.5001,0.83,0.86,0.05,0.01,True,0.86,0.83,0.030000000000000027,854.5046,15071.5515,3.4113,0.17,0.14,0.03,0.6987000000000001,94.22039999999998,139.1054,Yes,0.925489,0.870644,0.932388,0.86,0.83,0.03,0.00602,0.059469,-0.035376,0.12,0.7,15071.55,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945175,soccer_player_shots,Harry Kane: 2+ shots,Harry Kane: 2+ shots,Yes,No,69979799896770611331853511413241005831529735180417335336309736823467399843105,86302513488645619160216590045064337472593859458191631710850950308004152128211,1378.2833699999996,15176.18,0.65,0.66,0.05,0.01,True,0.66,0.65,0.010000000000000009,0.8514,0.8514,372.7035,0.35,0.34,0.009999999999999953,200.6865,241.3865,0.43860000000000005,Yes,0.731999,0.611129,0.750452,0.66,0.65,0.01,0.01122,0.060779,-0.100091,0.12,0.438,0.85,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945177,soccer_player_shots,Harry Kane: 3+ shots,Harry Kane: 3+ shots,Yes,No,112244103881936223000945894450644824730444542375644509484628130110387633435286,115660562265434170178052645322142790030969134346727971947672580640271409266077,1577.626678,23360.3996,0.43,0.45,0.05,0.01,True,0.45,0.43,0.020000000000000018,177.23700000000002,567.3168000000001,138.2923,0.57,0.55,0.019999999999999907,183.3177,384.45590000000004,216.62300000000002,No,0.51923,0.49454,0.653834,0.57,0.55,0.02,0.012255,-0.063025,-0.127715,0.12,0.323,384.46,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945178,soccer_player_shots,Harry Kane: 4+ shots,Harry Kane: 4+ shots,Yes,No,80471663254356884376152529530656790146261295795732185523059411601269510564670,105627511557654588274155489860853865318673390886666377383842227510603922068015,605.100805,14431.2543,0.28,0.3,0.05,0.01,True,0.3,0.28,0.019999999999999962,102.012,522.8042,87.8528,0.72,0.7,0.020000000000000018,225.9072,566.5252,238.028,No,0.736695,0.714665,0.837668,0.72,0.7,0.02,0.01008,0.006615,-0.055415,0.12,0.542,566.53,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945179,soccer_player_shots,Harry Kane: 5+ shots,Harry Kane: 5+ shots,Yes,No,102069206007484707895685294893896430337211927136783562974637767249373464223972,81126823497646545318970395689818805912606449544526154914215866504951964868335,85.01317,11274.20124,0.021,0.089,0.05,0.001,True,0.089,0.021,0.06799999999999999,26.7,38.922,0.5964,0.979,0.911,0.06799999999999995,27.8036,2198.4885999999997,273.3,Yes,0.122126,0.064745,0.136873,0.089,0.021,0.068,0.004054,0.029072,-0.068309,0.12,0.0,38.92,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945180,soccer_player_shots,Michael Olise: 1+ shots,Michael Olise: 1+ shots,Yes,No,114190232498305655502818858857479949798125085721298035055100210666182483049017,88713132047673303744986395502183967287168644236788202605035694849248863920813,253.761233,6532.4567,0.65,0.67,0.05,0.01,True,0.68,0.66,0.020000000000000018,200.04240000000001,318.2739,26.400000000000002,0.34,0.32,0.020000000000000018,13.600000000000001,41.6,94.1376,Yes,0.802388,0.745009,0.810255,0.68,0.66,0.02,0.01088,0.111508,0.014129,0.12,0.572,318.27,,,,,,WATCH,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945181,soccer_player_shots,Michael Olise: 2+ shots,Michael Olise: 2+ shots,Yes,No,85339134747320673759405821791451133010894616625982132079981575742024430307206,20551445614414293482231194194170296735356146081241854656001539376280621510241,347.360789,11721.9822,0.54,0.56,0.05,0.01,True,0.56,0.54,0.020000000000000018,2946.7480000000005,4385.4565,103.15080000000002,0.46,0.44,0.020000000000000018,87.8692,190.9214,2315.302,No,0.414446,0.396448,0.523223,0.46,0.44,0.02,0.01242,-0.057974,-0.115972,0.12,0.227,190.92,,,,,,PASS,0
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2945182,soccer_player_shots,Michael Olise: 3+ shots,Michael Olise: 3+ shots,Yes,No,108159638945809348610742615911042831570229598642489022471028260232550330876088,86321602766435583436423755656807900351977177318316396943134066479153412730532,9.453778,7772.9281,0.03,0.29,0.05,0.01,True,0.28,0.03,0.25,14.000000000000002,14.000000000000002,5.0001,0.97,0.72,0.25,161.66989999999998,404.07059999999996,36.0,Yes,0.344716,0.240545,0.365312,0.28,0.03,0.25,0.01008,0.054636,-0.089535,0.12,0.076,14.0,,,,,,WATCH,0
