minute,p_active,p_home_shot,p_away_shot,p_home_goal,p_away_goal,p_home_foul,p_away_foul,p_home_yellow,p_away_yellow,p_home_corner,p_away_corner,p_home_leading_after,p_draw_after,p_away_leading_after,expected_home_goals_after,expected_away_goals_after
66,1.0,0.10498666666666667,0.09809777777777778,0.010526666666666667,0.01022,0.11302,0.11395777777777778,0.020606666666666665,0.020573333333333332,0.0384,0.03435777777777778,0.3123711111111111,0.39610222222222224,0.29152666666666666,0.7074155555555556,0.6728177777777777
67,1.0,0.11398222222222222,0.10518666666666666,0.011675555555555555,0.010935555555555556,0.11474444444444444,0.11523333333333333,0.020375555555555556,0.020153333333333332,0.0359,0.031786666666666664,0.31407111111111113,0.39306444444444444,0.2928644444444444,0.7190911111111111,0.6837533333333333
68,1.0,0.11709333333333333,0.10882222222222222,0.012077777777777778,0.011122222222222223,0.11564,0.11599777777777778,0.020937777777777777,0.020842222222222224,0.036193333333333334,0.032933333333333335,0.31576666666666664,0.39004222222222223,0.2941911111111111,0.7311688888888889,0.6948755555555556
69,1.0,0.11954888888888889,0.11168444444444445,0.011288888888888888,0.010795555555555555,0.11218222222222222,0.11287111111111112,0.020424444444444443,0.020486666666666667,0.037726666666666665,0.03353333333333333,0.3171866666666667,0.3874022222222222,0.2954111111111111,0.7424577777777778,0.7056711111111111
70,1.0,0.11896444444444444,0.11180444444444444,0.011933333333333334,0.01138,0.11250444444444445,0.11242222222222223,0.018726666666666666,0.019144444444444443,0.040126666666666665,0.03582888888888889,0.31860666666666665,0.38465555555555553,0.29673777777777777,0.7543911111111111,0.7170511111111111
71,1.0,0.11810888888888889,0.11022666666666667,0.012051111111111111,0.011333333333333334,0.10943333333333333,0.10946666666666667,0.01731111111111111,0.017304444444444445,0.04112,0.03723111111111111,0.32013555555555556,0.38187777777777776,0.2979866666666667,0.7664422222222222,0.7283844444444444
72,1.0,0.11814666666666666,0.10901555555555556,0.011995555555555556,0.011173333333333334,0.11183111111111112,0.11238222222222222,0.015313333333333333,0.015393333333333334,0.040864444444444446,0.03607777777777778,0.3216911111111111,0.3792511111111111,0.29905777777777776,0.7784377777777778,0.7395577777777778
73,1.0,0.11840666666666666,0.10923777777777778,0.012057777777777778,0.011677777777777778,0.10976666666666667,0.10996222222222223,0.017255555555555555,0.017124444444444446,0.03654444444444444,0.03301111111111111,0.3231644444444444,0.3761333333333333,0.3007022222222222,0.7904955555555555,0.7512355555555555
74,1.0,0.10989333333333333,0.10201333333333333,0.011664444444444444,0.011024444444444444,0.10910666666666667,0.10842222222222223,0.01894,0.018915555555555557,0.036991111111111113,0.03378,0.3246,0.3737311111111111,0.3016688888888889,0.80216,0.76226
75,1.0,0.10832888888888889,0.10036666666666667,0.011035555555555555,0.010426666666666667,0.11131777777777778,0.11174444444444444,0.017084444444444444,0.017104444444444443,0.040315555555555556,0.03649555555555556,0.32576666666666665,0.3717155555555556,0.3025177777777778,0.8131955555555556,0.7726866666666666
