fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd,side,model_probability,scenario_p10,scenario_p90,ask,bid,spread,estimated_fee,central_net_edge,robust_edge,required_edge,max_entry,depth_2c_usd,external_validation_source,external_conflict_reason,decision,stake_per_10k
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944143,soccer_player_goals,Nico Williams: 2+ goals,Nico Williams: 2+ goals,Yes,No,107986567041618561142385288122417227081355251085634364895666375474304389066593,1909745167151121329734436794987342980537263802821794852552839008450249573732,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944144,soccer_player_goals,Nico Williams: 3+ goals,Nico Williams: 3+ goals,Yes,No,47072592305072300067825668778096727616640714330396020595121304842126245522872,55307111146054267749031118980844246336754181612352151177315135665993354015090,0,1.36,0.02,0.98,0.05,0.01,True,0.96,0.01,0.95,13.8432,348.44419999999997,0.057800000000000004,0.99,0.04,0.95,5.7222,5.7222,0.5768,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944145,soccer_player_goals,Nicolás González: 1+ goals,Nicolás González: 1+ goals,Yes,No,35237747619074851277275419983589948337455491267306007117193073750781498111193,53953383788156597081406409209263547838237660430400617011843008399522539164893,0,5.2015,0.01,0.65,0.05,0.01,True,0.65,0.01,0.64,9.288499999999999,9.288499999999999,0.1,0.99,0.35,0.64,9.9,9.9,5.001499999999999,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944146,soccer_player_goals,Nicolás González: 2+ goals,Nicolás González: 2+ goals,Yes,No,97465101150058163870108986598966068300969526745519070094777897619865617339760,91956930837383000276206055411099621511287894167776102866105342591853868606377,0,6.3584,0.02,0.56,0.05,0.01,True,0.56,0.02,0.54,6.3616,6.3616,0.1,0.98,0.45,0.53,4.9,14.8,22.5,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944147,soccer_player_goals,Nicolás Paz: 1+ goals,Nicolás Paz: 1+ goals,Yes,No,6188934682560936081640347920016304285342687649908498908092417120814402461545,13140692265508716808450407119850928771521378417274555643674853299969382835946,0,1.36,0.02,0.98,0.05,0.01,True,0.96,0.02,0.94,13.8432,348.44419999999997,0.1,0.98,0.04,0.94,4.9,14.8,0.5768,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944148,soccer_player_goals,Nicolás Paz: 2+ goals,Nicolás Paz: 2+ goals,Yes,No,36091736372002202944127225180715026001673877480100927665254348083306996793436,53708280210411167267567273673117656205094714236736745933948628521371805767098,0,0,0,1,0.05,0.01,False,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944149,soccer_player_goals,Thiago Almada: 1+ goals,Thiago Almada: 1+ goals,Yes,No,15042900714453698540814308797894972649028352346640973308193426204817899938060,1700635054850557251562328516532662920620728311864448295651696492764563155569,0,5.2016,0.01,0.68,0.05,0.01,True,0.68,0.01,0.67,10.628400000000001,10.628400000000001,0.1,0.99,0.32,0.6699999999999999,9.9,9.9,5.001600000000001,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944150,soccer_player_goals,Thiago Almada: 2+ goals,Thiago Almada: 2+ goals,Yes,No,49366216843338701748324422186977293070015654517052718958940423878238336268399,22993053976829182743013307468440321893408901992943030927744647091906759526768,0,5.1984,0.01,0.56,0.05,0.01,True,0.56,0.01,0.55,6.3616,6.3616,0.1,0.99,0.44,0.55,9.9,9.9,4.9984,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944151,soccer_player_goals,Yeremi Pino: 1+ goals,Yeremi Pino: 1+ goals,Yes,No,113761654047291258386060934900247445556393399568425471883478719295230727648352,7342824982713942479022078789527870102906559324066917804626114040154535173638,0,1.36,0.02,0.98,0.05,0.01,True,0.96,0.02,0.94,13.8432,348.44419999999997,0.1,0.98,0.04,0.94,4.9,14.8,0.5768,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944152,soccer_player_goals,Yeremi Pino: 2+ goals,Yeremi Pino: 2+ goals,Yes,No,94316288268894039561248110591323083326980714324938831594096168648019641331801,51419984579357071010978366456843315905537723380577190597577183622098316613886,0,1.16,0.01,0.98,0.05,0.01,True,0.97,0.01,0.96,22.7174,630.0174,0.1,0.99,0.03,0.96,9.9,9.9,0.7026,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944153,soccer_player_assists,Alex Baena: 1+ assists,Alex Baena: 1+ assists,Yes,No,43645483791208375943216369267154907833094659064061219261682089899203698187531,56673844014664388872413252840336256046083130871719483372473612084797932744093,0,5.2008,0.01,0.72,0.05,0.01,True,0.72,0.01,0.71,12.8592,12.8592,0.1,0.99,0.28,0.71,9.9,9.9,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944154,soccer_player_assists,Alex Baena: 2+ assists,Alex Baena: 2+ assists,Yes,No,100386588308029712233853266901122409497656737735381029197068623551095846239872,35111078432260368233467241584046694396363628944062513512391722501226845950134,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944155,soccer_player_assists,Alexis Mac Allister: 1+ assists,Alexis Mac Allister: 1+ assists,Yes,No,107380468206005139118576302651998459375573969748632218832975842917741592593261,73240202162503186721205638226178091886627876989531963259881215715763561360295,0,6.3615,0.02,0.65,0.05,0.01,True,0.65,0.02,0.63,9.288499999999999,9.288499999999999,0.1,0.98,0.35,0.63,4.9,14.8,5.001499999999999,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944156,soccer_player_assists,Alexis Mac Allister: 2+ assists,Alexis Mac Allister: 2+ assists,Yes,No,96091935990721747640531598885161257596049002579561927200424473664388191861744,107025065264464844151101602461349672676601444415463186618241328369153369467721,0,1.36,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,9.8,104.83999999999999,0.1,0.98,0.02,0.96,4.9,14.8,0.2,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944157,soccer_player_assists,Dani Olmo: 1+ assists,Dani Olmo: 1+ assists,Yes,No,66050873653473201402080967192728313730111920135600511264638383000427267091349,101618957845627142109460503063281861755459644908920260321751512694088976777345,0,5.4008,0.02,0.72,0.05,0.01,True,0.72,0.02,0.7,12.8592,12.8592,0.1,0.98,0.28,0.7,4.9,14.8,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944158,soccer_player_assists,Dani Olmo: 2+ assists,Dani Olmo: 2+ assists,Yes,No,4021346951726405845004819958856733124768225518160615381334673000519764854991,113693314426714187615979922732265468355559473656301818547167005393348268870766,0,0,0,1,0.05,0.01,False,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944159,soccer_player_assists,Enzo Fernández: 1+ assists,Enzo Fernández: 1+ assists,Yes,No,79361644427055088940338085657493148157048917870763511717709724753028116496634,71399687802995859638822432269294914460503524953346558019097329458694680803669,0,5.2016,0.01,0.68,0.05,0.01,True,0.68,0.01,0.67,10.628400000000001,10.628400000000001,0.1,0.99,0.32,0.6699999999999999,9.9,9.9,5.001600000000001,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944160,soccer_player_assists,Enzo Fernández: 2+ assists,Enzo Fernández: 2+ assists,Yes,No,53207645056504653084613873471140720951758033853139967636602374103039716356235,15103710583845989833810332198676663623682503999168028230611804111496926075269,0,0,0,1,0.05,0.01,False,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944161,soccer_player_assists,Fabián Ruiz: 1+ assists,Fabián Ruiz: 1+ assists,Yes,No,26579726879796158412969394878190348562507673010121347635720713716356303767646,113744919109328570963717789211113454911531348315404781485267997726868670608767,0,5.2008,0.01,0.72,0.05,0.01,True,0.72,0.01,0.71,12.8592,12.8592,0.1,0.99,0.28,0.71,9.9,9.9,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944162,soccer_player_assists,Fabián Ruiz: 2+ assists,Fabián Ruiz: 2+ assists,Yes,No,67234786202504918763005271643415473908655524581659696768251056293114709670953,12163502583011721562066133881945251691331706009248330289303388549788275364886,0,1.36,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,9.8,104.83999999999999,0.1,0.98,0.02,0.96,4.9,14.8,0.2,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944163,soccer_player_assists,Ferrán Torres: 1+ assists,Ferrán Torres: 1+ assists,Yes,No,23469506646798155630257348407460968753616276518820701631010045995768775111384,73664816561817619173150798447172139691287973389023227317070907986754107089800,0,6.3608,0.02,0.72,0.05,0.01,True,0.72,0.02,0.7,12.8592,12.8592,0.1,0.98,0.28,0.7,4.9,14.8,5.0008,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944164,soccer_player_assists,Ferrán Torres: 2+ assists,Ferrán Torres: 2+ assists,Yes,No,29979952953022054311498913214965276964989008801241831875261593385510856623255,17786053127147063718330800426697033870179718576318928451919868619459326663891,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944165,soccer_player_assists,Giuliano Simeone: 1+ assists,Giuliano Simeone: 1+ assists,Yes,No,101974595299503700690869157815813141643456076230121015475073946729631505163064,33292213945445702915224763506325644089667772765506768522586141247251526739780,0,0,0,1,0.05,0.01,True,0.68,0.02,0.66,10.628400000000001,10.628400000000001,0.1,0.98,0.32,0.6599999999999999,4.9,14.8,5.001600000000001,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944166,soccer_player_assists,Giuliano Simeone: 2+ assists,Giuliano Simeone: 2+ assists,Yes,No,12690819893921814560269198872067218719251896635497352674377613714679723192755,13689550883665272121343352389624032072545842360330778524053583906299992139595,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944167,soccer_player_assists,Julián Álvarez: 1+ assists,Julián Álvarez: 1+ assists,Yes,No,92931584628026222655442137868839785569820477773811804034491629981771910304287,31871259969474201970370966666001796204095478546291093543037797187297070834216,0,5.4016,0.02,0.68,0.05,0.01,True,0.68,0.02,0.66,10.628400000000001,10.628400000000001,0.1,0.98,0.32,0.6599999999999999,4.9,14.8,5.001600000000001,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944168,soccer_player_assists,Julián Álvarez: 2+ assists,Julián Álvarez: 2+ assists,Yes,No,63469509727597064959058575305875617228930126819292998165231328448264939812537,95555003181603737690767521574165780955921714915928678500351695180257073651354,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944169,soccer_player_assists,Lamine Yamal: 1+ assists,Lamine Yamal: 1+ assists,Yes,No,112471448052965729893749684587576405289321845287375706585804308595547450760606,98023061038579741511340671148278522856918571893911160147497462637577661465199,0,1.36,0.02,0.98,0.05,0.01,True,0.96,0.16,0.7999999999999999,13.8432,348.44419999999997,80.0,0.84,0.04,0.7999999999999999,420.0,420.0,0.5768,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944170,soccer_player_assists,Lamine Yamal: 2+ assists,Lamine Yamal: 2+ assists,Yes,No,35884259308621733047783992403907232597300325720957240646192357058003571729210,39543360471296195924440978027411187364346346733235414998208075917103377803651,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944171,soccer_player_assists,Lautaro Martínez: 1+ assists,Lautaro Martínez: 1+ assists,Yes,No,57175655523580252765921656725482420930434008382858176599673590747563220486766,102850735827754751387372908854902286807838361561064158526838956963476924210509,0,6.3613,0.02,0.66,0.05,0.01,True,0.66,0.02,0.64,9.7086,9.7086,0.1,0.98,0.34,0.6399999999999999,4.9,14.8,5.0014,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944172,soccer_player_assists,Lautaro Martínez: 2+ assists,Lautaro Martínez: 2+ assists,Yes,No,40947734652949133534419390845063315939444182300783352770747520769303932687495,88122802318252807749675054875755911419951695636788504660520933694970494086098,0,1.3599,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,109.8301,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944173,soccer_player_assists,Lionel Messi: 1+ assists,Lionel Messi: 1+ assists,Yes,No,96821163669669583127924246166391438125584160363899277310152530217645949000495,48356895308509667485232593263017015113922928908358021330325127247601940891900,0,5.4006,0.02,0.78,0.05,0.01,True,0.78,0.02,0.76,17.729400000000002,17.729400000000002,0.1,0.98,0.22,0.76,4.9,311.79999999999995,5.0006,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944174,soccer_player_assists,Lionel Messi: 2+ assists,Lionel Messi: 2+ assists,Yes,No,29585625558932503381823237145183088535371787329572885584054209974076179087900,93581754423264994286047189103718762135853415626748945634826591311547143268388,0,1.36,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,9.8,104.83999999999999,0.1,0.98,0.02,0.96,4.9,14.8,0.2,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944175,soccer_player_assists,Mikel Merino: 1+ assists,Mikel Merino: 1+ assists,Yes,No,90564578950735171705156699870927546783188536485315813721499120380503613443768,108368184564723260489528810655715654269081858836040605554603947974810564267144,0,6.3595,0.02,0.67,0.05,0.01,True,0.67,0.02,0.65,10.150500000000001,10.150500000000001,0.1,0.98,0.33,0.6499999999999999,4.9,14.8,4.9995,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944176,soccer_player_assists,Mikel Merino: 2+ assists,Mikel Merino: 2+ assists,Yes,No,79356270174912029220413805691741518694132310303187206276851847059831393726631,63773814457122121701721507283501398281375865925410354782414902375221792362961,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944177,soccer_player_assists,Mikel Oyarzabal: 1+ assists,Mikel Oyarzabal: 1+ assists,Yes,No,33730562444216349509732346666302000371138339335150882875211254314776003037613,7950248327645964121277404934828771520266757859687792785094803945846574979951,0,5.4003,0.02,0.69,0.05,0.01,True,0.69,0.02,0.6699999999999999,11.129699999999998,11.129699999999998,0.1,0.98,0.31,0.6699999999999999,4.9,14.8,5.000299999999999,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944178,soccer_player_assists,Mikel Oyarzabal: 2+ assists,Mikel Oyarzabal: 2+ assists,Yes,No,85973453070387102724703062363806516459122993498900025864654641926479336572575,86985338182134438099994169742944225494016635643695596612219249611460583376054,0,1.36,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,9.8,104.83999999999999,0.1,0.98,0.02,0.96,4.9,14.8,0.2,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944179,soccer_player_assists,Nico Williams: 1+ assists,Nico Williams: 1+ assists,Yes,No,87823503834268262286505926441840027119656247120831392696053783813255612533204,13354678771397474213364829018166733333084687644012825391186973498591014862185,0,1.36,0.02,0.98,0.05,0.01,True,0.96,0.02,0.94,13.8432,348.44419999999997,0.1,0.98,0.04,0.94,4.9,14.8,0.5768,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944180,soccer_player_assists,Nico Williams: 2+ assists,Nico Williams: 2+ assists,Yes,No,113289938679853871133608634033500691481229996181195808892263471352149955492013,76752225072226066082004085027806504102556627591070609253515561057260448999954,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944181,soccer_player_assists,Nicolás González: 1+ assists,Nicolás González: 1+ assists,Yes,No,36217359214511414381738813660084101974878206526768611970850730059428089413486,109541110463727351636036716905617814045387940664119548639757209260300872423809,0,5.2004,0.01,0.64,0.05,0.01,True,0.64,0.01,0.63,8.8896,8.8896,0.1,0.99,0.36,0.63,9.9,9.9,5.0004,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944182,soccer_player_assists,Nicolás González: 2+ assists,Nicolás González: 2+ assists,Yes,No,84752863276600394941390876490117713094354207732863177180232229631899675704500,30891587502576337725997724504013681620212578551592586367751599536874586619229,0,0.4,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,4.9,14.8,0.1,0.98,0.02,0.96,4.9,14.8,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944183,soccer_player_goals_plus_assists,Alex Baena: 1+ goals + assists,Alex Baena: 1+ goals + assists,Yes,No,78216902532119573501870280722318894089888347391457486856140404560881447440471,54961232907348586007306748144562562697775095550335754840906907064060936512108,0,1.16,0.01,0.98,0.05,0.01,True,0.98,0.01,0.97,4.9,99.94,0.1,0.99,0.02,0.97,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944184,soccer_player_goals_plus_assists,Alex Baena: 2+ goals + assists,Alex Baena: 2+ goals + assists,Yes,No,75975730502675467040258088041802956175042449030462013427825981390446426098876,92404484139311764977322400210167106525580109247511436089470907880009230172931,0,1.36,0.02,0.98,0.05,0.01,True,0.98,0.02,0.96,9.8,104.83999999999999,0.1,0.98,0.02,0.96,4.9,14.8,0.2,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944185,soccer_player_goals_plus_assists,Alex Baena: 3+ goals + assists,Alex Baena: 3+ goals + assists,Yes,No,95995665404138976325713016902065648114334038141853710515769979065650849473670,100173662273955986676592821363974350249076611761374256753061716254188239036660,0,0.1,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944186,soccer_player_goals_plus_assists,Alex Baena: 4+ goals + assists,Alex Baena: 4+ goals + assists,Yes,No,12883193309935431636549588516483313818585826837069028117149112211697179666069,95000697464564085184197927368749783757864381754683848819983988214322347601526,0,0.1,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944187,soccer_player_goals_plus_assists,Alexis Mac Allister: 1+ goals + assists,Alexis Mac Allister: 1+ goals + assists,Yes,No,99038867406751713517935593417941811012008573837264730620048989471326343325084,4599597765500369867132013296170319763175099072612203457931997704477670386295,0,0.2,0.01,0.99,0.05,0.01,True,0.99,0.01,0.98,9.9,9.9,0.1,0.99,0.01,0.98,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944188,soccer_player_goals_plus_assists,Alexis Mac Allister: 2+ goals + assists,Alexis Mac Allister: 2+ goals + assists,Yes,No,48502653714095461101220070094124927637854728948223677987409887966313265936825,963502889589189736186568840366773666009945819696630487475775822137250533807,0,1.16,0.01,0.98,0.05,0.01,True,0.98,0.01,0.97,4.9,99.94,0.1,0.99,0.02,0.97,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944189,soccer_player_goals_plus_assists,Alexis Mac Allister: 3+ goals + assists,Alexis Mac Allister: 3+ goals + assists,Yes,No,65125452692342336999795814972896180768736244888201000664174924194013001819877,32892096891801070309554037470004033820793163784999209815084030905878147933864,0,1.16,0.01,0.98,0.05,0.01,True,0.98,0.01,0.97,4.9,99.94,0.1,0.99,0.02,0.97,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-player-props,Spain vs. Argentina - Player Props,2944190,soccer_player_goals_plus_assists,Alexis Mac Allister: 4+ goals + assists,Alexis Mac Allister: 4+ goals + assists,Yes,No,10423436921471858985615462269773994445126166034906809641009007613874714988257,33731405699885820179080842981718753564530531716101413060776213509136495811438,0,1.16,0.01,0.98,0.05,0.01,True,0.98,0.01,0.97,4.9,99.94,0.1,0.99,0.02,0.97,9.9,9.9,0.1,,,,,,,,,,,,,,,,UNSUPPORTED_OR_LINEUP_FILTER,0
